text,label
"fw : opportunities dear sir : i have attached my resume for your review . i have meetings from 8 - 9 , and 10 - 2 tomorrow . when would it be best for me to call you ? cordially , gerry - - - - - original message - - - - - from : lloyd . will @ enron . com [ mailto : lloyd . will @ enron . com ] sent : wednesday , october 25 , 2000 12 : 12 pm to : vince . j . kaminski @ enron . com cc : gsheble @ iastate . edu subject : re : opportunities thanks vince . i have contacted him and have given him your phone number . he will attempt to contact you thursady or friday . good luck . vince j kaminski 10 / 24 / 2000 03 : 59 pm to : lloyd will / hou / ect @ ect cc : vince j kaminski / hou / ect @ ect subject : re : opportunities ( document link : lloyd will ) lloyd , yes , i would be very interested . vince lloyd will 10 / 24 / 2000 02 : 45 pm to : vince j kaminski / hou / ect @ ect cc : subject : re : opportunities vince would you be interested in this professional . i would be glad to facilitate a conference call . thanks . - - - - - - - - - - - - - - - - - - - - - - forwarded by lloyd will / hou / ect on 10 / 24 / 2000 02 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" sheble , g . b . "" on 10 / 17 / 2000 04 : 52 : 57 pm to : "" ' lloyd . will @ enron . com ' "" cc : subject : re : opportunities loyd i tried to call yesterday , but you were out of the office . my schedule follows , would you want to pick a time for me to call you or send me a list of times to pick ? gerry fall 2000 teaching schedule ee 553 mtwr 10 - 11 am curtis hall 308 engr 161 mw 2 - 4 howe hall 2228 other commitments m 11 - 12 ep & es m 1 - 2 office hours t 12 - 2 ep & es seminar t 2 - 3 office hours t 3 - 4 pserc t 5 - 6 epri - dod w 11 - 12 office hours w 4 - 9 dsm r 11 - 12 office hours f 11 - 12 p & t f 1 - 3 cas f 3 - 4 departmental meeting - - - - - original message - - - - - from : lloyd . will @ enron . com [ mailto : lloyd . will @ enron . com ] sent : monday , october 16 , 2000 8 : 00 am to : sheble , g . b . subject : re : opportunities give me a call any time to discuss things . 713 - 853 - 3383 . thanks . "" sheble , g . b . "" on 10 / 15 / 2000 02 : 17 : 02 pm to : lloyd will / hou / ect @ ect cc : subject : re : opportunities lloyd i am attaching another resume for your review , please pass it along if there is any interest . i would also like to discuss opportunities with you as i expect to graduate with my mba summer 2001 . cordially , gerry = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = gerald b . shebl , professor , electrical and computer engineering director of complex adaptive systems program 1115 coover hall ames , iowa 50011 voice : 515 . 294 . 3046 fax : 515 . 294 . 4263 email : gsheble @ iastate . edu web : http : / / www . ee . iastate . edu / ~ sheble / = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = - short _ resume . doc",0
"how are ya ? hey , how ya been ? long time no see .",1
"financial power you can depend on a . m . best company a + superior standard poor ' s corp . aa + very strong fitch aa + very strong moody ' s investors service aal excellent call today for more information ! - or - please fill out the form below for more information name : e - mail : phone : city : state : we don ' t want anyone to receive our mailings who does not wish to receive them . this is a professional communication sent to insurance professionals . to be removed from this mailing list , do not reply to this message . instead , go here : insuranceiq . com / optout legal notice",1
"On Tue, Aug 13, 2002 at 12:22:14PM +0100, Niall O Broin wrote:
> What are the best options available on Linux ? SFTP ? WebDAV ? Something
> else ? Linux servers - Linux and Mac OS-X clients.
> 
If you mean secure file transfer
scp is good-- Redbrick - Dublin City University Networking Society
Declan McMullen - Education Officer
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
"prototypical vso lg ? i need good examples of "" consistent "" vso language for the typology chapter in an introductory textbook of linguistics . can anyone on the list name such a language and , if possible , provide me with concrete word order data ? by "" consitent vso language "" i mean one which exhibit all the following features : 1 ) the predicate verb generally occurs sentence-initially : e . g . kills mary bear . went john to school . 2 ) the attributive adjective follows the head noun : e . g . girl beautiful child small 3 ) the numeral follows the head noun : e . g . child ( ren ) three girl ( s ) ten 4 ) the genitive attribute follows the head noun : e . g . car john 's house father 's 5 ) the language is prepositional . e . g . in house on table or am i perhaps mistaken in assuming that a "" prototypical "" vso language should show all of the above mentioned features ? thank you in advance for enlightening me . kazuto matsumura kmatsum @ tansei . cc . u-tokyo . ac . jp - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - ilcaa , tokyo university of foreign studies nishigahara 4-51 - 21 , kita - ku , tokyo 114 japan tel : + 81 - 3-5974 - 3801 fax : + 81 - 3-5974 - 3838 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -",0
"sociolinguistics & anthropological linguistics the english language in pakistan edited by robert j . baumgardner in its present context of use , english in pakistan has assimilated diverse linguistic features which reflect the multilingual , multicultural character of the language 's "" new "" south asian home . the present volume brings together for the first time essays on historical , sociological , pedagogical , and linguistic perspectives of the pakistani the english language in pakistan . september 1998 344 pp . ; 37 halftones and linecuts 0-19 - 577444 - 2 $ 29 . 95 oxford university press kids talk : strategic language use in later childhood edited by susan m . hoyle , national library of medicine , and carolyn temple adger , center for applied linguistics , washington dc ( oxford studies in sociolinguistics ) between early childhood and adulthood , language acquisition is succeeded by a bloom of repertoire for managing interaction , a growing sensitivity to the relation of language and society , an expanding ability to wield power through the strategic use of language , and an increasing sophistication in framing speech activities . this book examines a wide range of language practices among school-age children and teenagers , using data from naturally occurring recorded talk and from careful observation of interaction in peer groups . the contributors analyze talk at play , at school , and at work , documenting the growing communicative skills of young people while always focusing on what young speakers themselves do with ( and through ) language . theoretical constructs to which the contributors appeal include goffman 's notion of footing and hymes ' communicative competence , as well as multiple characterizations of discourse structure . the chapters show older children as strategic language users , dynamic actors who are often concerned with defining themselves as a distinctive group , different from adults , yet who just as often display proficiency at sophisticated discourse activities that presage those of adulthood . september 1998 312 pp . ; 10 halftones , 6 linecuts 0-19 - 509893 - 5 paper $ 35 . 00 0-19 - 509892 - 7 cloth $ 75 . 00 oxforduniversity press ideology in the language of judges : how judges practice law , politics , and courtroom control susan u . philips , university of arizona ( oxford studies in anthropological linguistics 17 ) "" a masterful achievement . . . . [ this ] will quickly become a major text in the literatures both on ideology in discourse and on legal discourse . "" - - deborah tannen , georgetown university a study that will appeal to any reader interested in the relationship between our language and our laws , ideology in the language of judges focuses on the way judges take guilty pleas from criminal defendants and on the judges ' views of their own courtroom behavior . this book argues that variation in the discourse structure of the guilty pleas can best be understood as enactments of the judges ' differing interpretations of due process law and the proper role of the judge in the courtroom . susan philips demonstrates how legal and professional ideologies are expressed differently in interviews and socially occurring speech , and reveals how bounded written and spoken genres of legal discourse play a role in containing and ordering ideological diversity in language use . she also shows how the ideological struggles in a given courtroom are central yet largely hidden or denied . such findings will contribute significantly to the study of how speakers create realities through their use of language . april 1998 224 pp . 0-19 - 511341 - 1 paper $ 29 . 95 0-19 - 511340 - 3 cloth $ 59 . 00 oxford university press on reconstructing grammar : comparative cariban morphosyntax spike gildea , rice university ( oxford studies in anthropological linguistics 18 ) this book has two important aims . the first is to argue that grammaticalization theory has advanced to the point where it can be used with the comparative method to reconstruct the grammar of proto - languages . the second is to give a detailed case-study of this methodology by examining the typologically interesting cariban language family of south america - - a language group that has , according to most linguists , an impossible ( that is , far too technical ) syntactic structure . spike gildea 's findings answer long-standing questions about the historical reconstruction of grammar and will interest linguists concerned with south american languages and with grammaticalization , as well as those working in the descriptive or functional traditions . september 1998 304 pp . ; 15 linecuts 0-19 - 510952 - x $ 85 . 00 oxford university press _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ for more information about linguistics titles from oxford : visit the oxford university press usa web site at http : / / www . oup-usa . org or e-mail : linguistics @ oup-usa . org",0
"hoston hoop - it - up 6 weeks away ! dear daren : did you mark on your sporting event calendar to be in houston on may 5 th - 6 th at greenspoint mall for the largest 3 - on - 3 basketball action in the country ? ? ? with less than 6 weeks until the entry deadline of april 25 th , the hoop - it - up staff is gearing up and coming to town ! you should have received your entry form if you have played in the houston event in the past but if not , please contact our local hotline at 713 - 521 - 4535 and our representative will take care of you right away . ? you can also visit any houston - area foot locker or army recruiting station to pick up an entry form right there on the spot . ? if you ' d like to enter even faster , register online at www . hoopitup . com and waste no time at all getting in on the action . ? again , don ' t get left out of the game . . . call our hotline at 713 - 521 - 4535 for more information or log on to our website at www . hoopitup . com ! no excuses . . . get into the game ! ! ! special thanks to our national sponsors for helping bring the 2001 hoop - it - up tour to your city ! gatorade ? ? u . s . army ? ? slim jim ? ? southwest airlines ? ? foot locker",0
"re : meritocracy re : management sub - committee jean , here is my contribution : greg adams 713 - 853 - 3887 - - - - - original message - - - - - from : mrha , jean sent : tuesday , august 14 , 2001 11 : 21 am to : adams , gregory ; corman , shelley ; kimberly , kelly ; lewis , richard ; shanbhogue , vasant cc : kitchen , louise subject : meritocracy re : management sub - committee importance : high based on today ' s meeting , please complete the following : look at the bullet points related to prtm ' s definition of a meritocracy and redefine those points to represent enron ' s meritocratic culture . as recommended by louise , substitute the word "" client "" to enron . mail to me a . s . a . p . your distinctive bullets . i will lump everyone ' s bullet points together and we can choose from the best . in addition , i will touch base with robert jones to make sure that we are targeting at least a 100 candidates with a variety of backgrounds that we can relate back to each meritocracy bullet point . any questions , please email or call me x 31931 . regards , mrha >",0
"only quality medicals are supplied on our site at lovver prices . as one supplier with years ' experience , we provide customers what they require . some of their requirements might be ignored by other suppliers including lovv prices on tablets , quick or - der processing and handling . , pick from a wide variety of top - selling items on ereection dysfunction , pain , man ' s care , stress , sleeping aids , obesity and various symptoms . browse the affordable ones at cyber chemist . we provide quick or - der processing and handling . our store brings you genuine value and benefits on medis . - - - - - original message - - - - - from : armando @ esl . com [ mailto : ferdinand @ mtvg . com ] sent : thursday , march 1 , 2005 3 : 48 pm to : carroll ; tommy @ gdiy . com ; ; neil ; myron subject : your case profile will be checked quickly . some suppliers seem to know what customers require but they don ' t know how to satisfy their nneeds . at your chemist - site , i do gett quality goods at super lovv prices . thank you for these ddeals provided . - - mark j . in sd they were thought to be fit to eat , and others lay and shrivelled ng out , and our aunt was the last in the box , "" on the second tier and fragrant roses hung over the litt , left - hand side , for from there the scenery look le palings . the linden - trees were in blossom ; while the swallows flew hs best , "" she used to say . "" the scen t they hurt me so , "" said the little mermaid . "" pride must suf care , 5 she fer pain , "" replied the old lady . oh , how gladly shewould have shaken off all this grandeur , 7 e the in the sand - they did notaccomplish their purpose , or unfold their magnificent",1
"> Hi,
> 
> On Sun, 01 Sep 2002 00:05:03 MDT Reg Clemens wrote: 
>   
> [...]
> > in messages with GnuPG signatures.  But punching the line ALWAYS
> > gives
> > 
> >         Signature made Thu Aug 29 00:27:17 2002 MDT using DSA key ID BDDF997A
> >         Can't check signature: public key not found
> > 
> > So, something else is missing.
> 
> Yes, the public key of the signature you want to check :-).
> 
> Are you really sure that you have the public key of the message's
> signature? If not, try downloading it or try to check a signature from
> which you know you have the public key.
> 
> 
> Ah, sorry for not making that clearer.
But no.
Previously (v1.0.6 of GnuPG) there would be a slight pause at this point while
it went out to get the public key from a keyserver.
Now, whether I have the key or NOT, I get the failure message.Its as if it cant find gpg to execute it (but I fixed that path), so there
must be something else that I am missing...
-- 
                                        Reg.Clemens
                                        reg@dwf.com
_______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users",0
"On Mon, 16 Sep 2002, Stephen D. Williams wrote:> To make what work?  I already pointed out that a single drive is
> comparable between IDE/SCSI.Alas, that's wrong. Both the drives are faster (10..15 krpm vs. ~7 krpm,
faster seek), and the EIDE protocol is ridiculously dumb (queing;
disconnect).
 
> I think you're wrong with recent releases.  I'll check this week. 
> There's also JFS and XFS.None of them are production quality. Right now only ext2 and ext3 qualify.  
It will take a good while (a year, or two) before we can trust anything
else.
 
> >SCSI has got advantages still, particular if it comes to off-shelf 
> >high-density racks.
> >
> Check out RaidZone.com.Have you looked inside a dual-CPU 1U Dell? Three drives are easy to get 
in. Anything else would require a redesign, and would in nontrivial 
thermal engineering issues.
 
> A number of vendors are putting the Promise IDE hardware on the
> motherboard.  All that remains is the proper drive socket.I can't think of a single major vendor who sells 1U systems with hardware
EIDE RAID.> Additionally, you can get hardware IDE raid as a pair of drive bays or
> even an IDE-IDEx2 controller that can be screwed into a 1U chassis.I believe you that stuff can be found, if one is looking for it. However, 
I wouldn't put this into production unless I've had that system hanging in 
the local rack under simulated load for a half a year.
",0
"hello vince , nie bardzo wiem czy pisac po polsku czy po angielsku : ) co u ciebie slychac ? u mnie troche zmian jak ze juz nie pracuje w scem , a przenioslem sie do mieco ( a small marubeni backed energy - america trading company ) . bardzo rozne od scem . najbardzij przypomina mi scem na poczatku z joe , jak bylo 20 - 30 osob . sa i minusy i plusy . troche structure i research ale przede wszystkim weather . trrovhe latam miedzy east i west bo sa officy w obydwu miejscach . california jest ok w zimie : ) . na bardziej personalnym froncie ; pamietasz dinner na ktory poszlismy kiedys na conferencji w ny z catherine ( she used to work for williams - works for morgan stanley now ) , we are dating ( for a while ) . it is a good story how we met . so we owe you dinner : ) jak bylem w atlancie to pracowala dla mnie christa grey . bedzie teraz konczyla grad school in international relations ( with eastern european slant ) , i zastanawia sie czy sa jakies mozliwosci polaczenia tego co robila ze "" wschodem "" . co robila to bylo przede wszystkim vb implementations modeli , ( roznego rodzaju ) , web based data collections , basic research , teraz jest w gas structuring etc . she speaks russian and was in ukraine / poland few times on peace corp assingments . she is very bright and dedicated . myslalem zeby ja zwabic do californii ale ten eastern european pociag jest u niej silniejszy niz u mnie : ) . i have here resume , wiec jak bys myslal ze jest jakis fit i will foreward it to you . troche tak mieszanka pisze , przepraszam bede chyba w houston w pazdzierniku to moze bysmy sie mogli spotkac . latwiej pewnie by bylo w ny ( mieszkam po nj stronie ( rent jest inny niz w atlancie : ) ( 201 ) 222 - 0435 ) , wiec daj mi znac jakbys mial czas i ochote . thanks roman",0
"On Fri, 23 Aug 2002, Robert Harley wrote:--]Next time I hear a joke, I promise not to laugh until I have checked
--]out primary sources for confirmation in triplicate, OK?
Oh please. Walking sideways like that is bad for your shoes.Though it is kinda cute when you get all reasonomaticbang banghave a nice day.http://xent.com/mailman/listinfo/fork",0
"quickker hello , welcome to pharmo robust nline sh cutworm op - one of t contribution he leading oniine pharmaceutical shops offender v rutabaga g a cyprian l l linage l inelegant la r weighing a enroot cl inorganic is appraise va spermatic um andmanyother . - sav refrigeratorcar e over 50 % - worldwide shlppln maintop g - total confide flippancy ntiaiity - over 5 mii saleswoman iion customers in 130 countries hav dextro e a nice day !",1
"the linguistic review 15 / 2 - 3 ( 1998 ) special issue : greek syntax the linguistic review volume 15 / 2 - 3 ( 1998 ) special issue greek syntax : from minimality to optimality edited by gaberell drachman and dimitra theophanopoulou - kontou mouton de gruyter * berlin * new york editorial preface gaberell drachman . . . . . . . . . the syntax of early greek irene philippaki - warburton functional categories and modern greek syntax spyridoula varlokosta , anne vainikka and bernhard rohrbacher . . . . . . . functional projections , markedness , and ` root infinitives ' in early child greek chrysoula klidi . . . . . . . . . . . negative polarity items and negative quantifiers in modern greek : two in one or one in two ? anastasia giannakidou and jason merchant . . . . . . . . . . . . reverse sluicing in english and greek artemis alexiadou and melita stavrou . . . . . . . . . . . . ( a ) symmetries in dps and clauses : evidence from derived nominals filippo beghelli . . . . . . . . . . mood and the interpretation of indefinites _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mouton de gruyter walter de gruyter , inc . postfach 30 34 21 200 saw mill river road d-10728 berlin hawthorne , ny 10532 germany usa fax : + 49 ( 0 ) 30 26005-351 fax : + 1 914 747-1326 email : mouton @ degruyter . de publications by de gruyter can also be ordered via world wide web : http : / / www . degruyter . com",0
"donnellan complete citation a summary of my request for the complete citation : keith s . donnellan 1978 "" speaker reference , description and anaphora "" in syntax and semantics vol . 9 : pragmatics , peter cole , ed , n . y . : academic press . pp . 47-68 . this article was reprinted in 1979 contemporary perspectives in the philosophy of language , peter french , t . e . uehling jr , and h . k . wettstein , eds , minneapolis : u . of minnesota press . pp . 28-44 . thank you to the following people who responded to my request . charles meyer , gregory ward , steven bayne , robert knippen , anne reboul , jeffrey l . lidz , georges rebuschi , kjetil strand , becky passonneau",0
"
Save up to75% on your Term Life
Insurance!
Compare rates from top insurance companies around
the country
In our life and times, it's important to plan for
your family's future, while 
being comfortable financially.  Choose the right
Life Insurance policy today.
Click the link below to compare the lowest rates
and save up to 75%
COMPARE YOUR COVERAGE
You'll be able to compare rates and get a free
application in less than a minute!
*Get your FREE instant quotes...
*Compare the lowest prices, then...
*Select a company and Apply Online.
GET A FREE QUOTE NOW!
You can't predict the future, but you can always
prepare for it.kryder
",1
"bc bios attached are the bios for the following : larry kudlow bryan hurzie wayne cotter dorie hitchcock event manager enron 1400 smith street suite 3640 a houston , tx 77002 telephone : ( 713 ) 853 - 6978 fax : ( 713 ) 646 - 5800 cell : ( 713 ) 594 - 7093 e - mail : dorie . hitchcock @ enron . com",0
"
Mortgage Rates are at an all time low.  We can find ANYONE with ANY CREDIT (great or horrible)
the lowest and most competitive rates.  Simple takes under 1 minute.TRY NOW
512517
",1
"URL: http://scriptingnews.userland.com/backissues/2002/09/23#When:8:47:06AM
Date: Mon, 23 Sep 2002 15:47:06 GMTNews.Com: Google search gets newsier[1].[1] http://rss.com.com/2100-1023-958927.html?type=ptâˆ‚=rss&tag=feed&subj=news
",0
re : union gas - doehrman # 1 the new sitara ticket # is 165331,0
"9 received : from 55 . 240 . 132 . 191 by 217 . 129 . 64 . 201 ; tue , 23 mar 2004 20 : 33 : 35 - 0400 message - id : @ ameritech . net from : rhonda madrid mklhbi @ rogers . com reply - to : rhonda madrid mklhbi @ rogers . com to : vangelis @ iit . demokritos . gr cc : paliourg @ iit . demokritos . gr , acai 99 @ iit . demokritos . gr , vasvir @ iit . demokritos . gr 8 subject : [ spam ? ] fwd : better approved than hospitals . on - time delivery . v : @ gra . | xanax | . val ~ i ~ um . v ~ | codin . zjsbskve date : wed , 24 mar 2004 05 : 33 : 35 + 0500 x - mailer : aol 5 . 0 for windows us sub 510 mime - version : 1 . 0 content - type : multipart / alternative ; boundary = - - 5482930460129096 x - priority : 5 x - msmail - priority : low x - ip : 22 . 168 . 158 . 193 - - - - 5482930460129096 content - type : text / html ; content - transfer - encoding : quoted - printable ! doctype html public - / / w 3 c / / dtd html 4 . 01 transitional / / en http : / / www = . w 3 . org / tr / html 4 / loose . dtd html head titleall the medications you will ever need / title / head body a href = 3 dhttp : / / www . populardrugs . bizimg src = 3 dhttp : / / populardrugs . bi = z / viz / 1 . gif border = 3 do / a / body / html - - - - 5482930460129096 - -",1
"use Perl Daily Headline MailerUnderground Movies of My Talks?
    posted by pudge on Tuesday August 06, @06:23 (others)
    http://use.perl.org/article.pl?sid=02/08/05/1323232
Copyright 1997-2002 pudge.  All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.
",0
"font for vietnamese hello . i am looking for a font that will write in vietnamese on a macintosh . if anyone has heard of such a thing , please let me know the details as to how i might obtain it . thank you . andrew talle northwestern university",0
"begin forwarded text Date: Wed, 02 Oct 2002 01:30:24 -0400 From: ""John S. Denker"" Subject: Re: Optical analog computing? Sender: jsd@no.domain.spam To: ""R. A. Hettinga"" Cc: Digital Bearer Settlement List , cryptography@wasabisystems.com""R. A. Hettinga"" wrote: ... > ""the first computer to crack enigma was optical"" > ""the first synthetic-aperture-radar processor was optical"" > ""but all these early successes were classified -- 100 to 200 projects, > and I probably know of less than half."" > > --> Do these claims compute?! is this really a secret history, or does > this mean holography, of am I just completely out of the loop?1Gimme a break. This is remarkable for its lack of newsworthiness.1) Bletchley Park used optical sensors, which were (and still are) the best way to read paper tape at high speed. You can read about it in the standard accounts, e.g. http://www.picotech.com/applications/colossus.html2) For decades before that, codebreakers were using optical computing in the form of superposed masks to find patterns. You can read about it in Kahn.3) People have been doing opto-electronic computing for decades. There's a lot more to it than just holography. I get 14,000 hits from http://www.google.com/search?q=optical-computing> Optical info is a complex-valued wave (spatial frequency, amplitude and > phase)It isn't right to make it sound like three numbers (frequency, amplitude, and phase); actually there are innumerable frequencies, each of which has its own amplitude and phase.> lenses, refractions, and interference are the computational operators. > (add, copy, multiply, fft, correlation, convolution) of 1D and 2D arrays > > and, of course, massively parallel by default. > > and, of course, allows free-space interconnects.Some things that are hard with wires are easy with light-waves. But most things that are easy with wires are hard with light-waves.> Here's a commercialized effort from israel: a ""space integrating > vector-matric multiplier"" [ A ] B = [ C ] > laser-> 512-gate modulator -> spread over 2D > ""256 Teraflop equivalent"" for one multiply per nanosecond.People were doing smaller versions of that in the 1980s.> Unclassified example: acousto-optic spectrometer, 500 Gflops equivalent > (for 12 watts!) doing continuous FFTs. Launched in 1998 on a 2-year > mission. Submillimeter wave observatory.Not ""FFTs"". FTs. Fourier Transforms. All you need for taking a D=2 Fourier Transform is a lens. It's undergrad physics-lab stuff. I get 6,000 hits from: http://www.google.com/search?q=fourier-optics> Of course, the rest of the talk is about the promise of moving from > optoelectronic to all-optical processors (on all-optical nets & with > optical encryption, & so on).All optical??? No optoelectronics anywhere??? That's medicinal-grade pure snake oil, USP.Photons are well known for not interacting with each other. It's hard to do computing without interactions.--- end forwarded text -- ----------------- R. A. Hettinga The Internet Bearer Underwriting Corporation 44 Farquhar Street, Boston, MA 02131 USA ""... however it may deserve respect for its usefulness and antiquity, [predicting the end of the world] has not been found agreeable to experience."" -- Edward Gibbon, 'Decline and Fall of the Roman Empire'",0
"nesa ' s upcoming events february 26 , 2002 nesa members : "" food for thought "" ( formally brown bags luncheon series ) , is nesa ' s new name for the monthly educational networking opportunities we bring to you . first up under our new name is the m / v sam houston food for thought , on april 3 rd . seating is limited to the first 40 people , so act fast ! flyer attached . also more upcoming events : march 12 & 13 - nominations thru allocations technical training march 18 - charity golf tournament at champions apr tba - crawfish boil at woodrow ' s on 3111 chimney rock april 4 - ne spring membership mixer in nyc at macmenamin ' s april 9 & 10 - risk management technical training apr 29 - may 2 ~ houston energy expo ! attached are some of the flyers . for more information you can visit our website at http : / / www . nesanet . org / . > > >",0
"followup patricia , i have forwarded your resume along with an introductory note to kerry cooper , don fraser , and malcom richards of the a & m finance department . please give them a phone call and tell them that i suggested you call . they are all very nice folks and would be happy to help you i am sure . good luck , john john d . martin carr p . collins chair in finance finance department baylor university po box 98004 waco , tx 76798 254 - 710 - 4473 ( office ) 254 - 710 - 1092 ( fax ) j _ martin @ baylor . edu web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"pharma stop wasting money on prescription drugs . get them online for 80 % off . vlagra , clalis , zyban , prozac , xenlcal , and many many more . . . stop paying more than you have too ! - todays special - viagra , retail price $ 15 . 99 , our price $ 2 . 99 cialis , retail price $ 17 . 99 , our price $ 3 . 99 shipped world wide no prescription required visit us here : unsubscribe here : onnliine . com / rr . php",1
"duke cashout entries 5 / 00 and 6 / 00 here are the cashout amounts for 5 / 00 and 6 / 00 for duke energy field services . we also need to enter a demand fee to account for the excess of 103 % charge on the sale side . i have those amounts below . let me know if you have any questions . may 2000 deal 157278 $ 2 , 486 . 00 excess charge $ 2 . 38 cashout deal 157288 $ 71 . 85 cashout june 2000 deal 157278 $ 920 . 21 excess charge $ 208 . 88 cashout ( there is no purchase cashout for 6 / 00 ) thanks , megan",0
"deixis , demonstration , and deictic belief in multimedia context esslli - workshop on deixis , demonstration and deictic belief in multimedia contexts = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = workshop held in the section ' language and computation ' as part of the ' eleventh european summer school in logic , language and information ' esslli-99 august 9-20 , 1999 , utrecht , the netherlands first call for papers / participation organisers : elisabeth andr ' e ( dfki , univ . of saarbruecken ) massimo poesio ( cogsci / hcrc , univ . of edinburgh ) hannes rieser ( bielefeld univ . & sfb 360 ) questions concerning the workshop may be addressed to any of the organizers . background : deixis has always been at the heart of reference research as widely known literature in semantics and pragmatics ( h . h . clark , s . c . levinson , h . kamp , d . kaplan , w . v . quine ) demonstrates . being fundamental , it is in the common focus of several disciplines : cognitive science , linguistics , philosophical logics , ai , and psychology . until recently , little was known about the role of pointing and demonstration in deixis , especially about the coordination of speech and gesture in deictic contexts . the situation has now changed due to research in linguistics , ethnomethodology , vision , neuro-computation , gesture analysis , psychology , and computer simulation . at present , research is going on at various places , aimed at the integration of deixis information from e . g . the visual and the auditory channel . relevant topics in this new field are e . g . saliency , focus-monitoring , types of gestures and demonstrations , and especially the emergence and structure of composite signals but it also has intimate connections with problems of long standing such as grounding , mutuality or agents ' coordination in discourse . the workshop will integrate different methodologies , experimental paradigms , computer simulation including virtual reality approaches and formal modelling alike . it is addressed to master - students , phd - students and scholars working on philosophical , linguistic or computational aspects of deixis including gesture . the following publications might be of help to students looking for information concerning reference , deixis , gesture recognition and similar topics : clark , h . h . : 1995 , using language . cambridge : cup davis , st . ( ed . ) : 1991 , pragmatics . a reader . new york , oxford : oup . chs ii and iii levinson , st . c . : pragmatics . cambridge : cup . ch . 2 mcneill , d . : 1992 , hand and mind . univ . of chicago press recanati , f . : 1993 , direct reference . from language to thought . oxford uk & cambridge usa : blackwell wachsmuth , i . and froehlich , m . ( eds ) : 1998 , gesture and sign language in human - computer interaction . berlin , heidelberg : springer how the workhsop will be organised : the workshop will consist of ten sessions ( 90 min . each ) of presentation and discussion of contributed papers . it will take place during the esslli - summer school and will be open to all members of the lli - community . submissions : all researchers in the area , but especially ph . d . students and young researchers , are encouraged to submit a two-page abstract ( hard copy or e-mail ( plain ascii or ( la ) tex ) to the following address : pkuehnle @ lili . uni-bielefeld . de ( peter kuehnlein ) the deadline for submission of abstracts is february 15 , 1999 . notification of contributors will be given around april 15 , 1999 . contributors of selected papers will be asked to provide extended abstracts ( six pages ) in latex - format to be edited as esslli - workshop notes . the deadline for submission of extended abstracts is may 31 , 1999 . registration : workshop contributors will be required to register for esslli-99 , but they will be elligible for a reduced registration fee . summary of dates : feb 15 , 99 : deadline for submissions apr 15 , 99 : notification of acceptance may 31 , 99 : deadline for final copy aug 9 , 99 : start of workshop further information : to obtain further information about esslli-99 please visit the esslli-99 home page at http : / / esslli . let . uu . nl / addresses : elisabeth andr ' e ( dfki , univ . of saarbruecken ) : elisabeth . andre @ dfki . de massimo poesio ( cogsci / hcrc , univ . of edinburgh ) : poesio @ cogsci . ed . ac . uk hannes rieser ( bielefeld univ . & sfb 360 ) : rieser @ lili . uni-bielefeld . de",0
"it wouldn ' t be enron without reorgs read about the recent ees reorganization in the latest ebiz . also in this issue : clickpaper . com hits the internet alberta holds internet - based power auction pipeline competition in florida it ' s all in the latest ebiz . go to home . enron . com , click publications , then click ebiz , and "" ebiz september 8 , 2000 . """,0
mike miller i talked to him - he wants mexico chris calger 503 - 464 - 3735,0
"4 / 20 americas gas var limit violation attached is the enron americas gas var limit violation for april 20 , 2001 . the head trader for enron americas is responsible for printing out a hard copy of this memo , signing it and returning the hard copy to chris abel who will forward it to rac to obtain the appropriate signatures . however , this is to be considered preliminary until the discretionary var memo has been signed . i will follow up with a final memo at this time . shona wilson director - global risk operations x 39123",0
"fw : liquids guys can you respond to greg on this . - - - - - original message - - - - - from : gregwhalley [ mailto : 8777865122 @ skytel . com ] sent : thursday , january 10 , 2002 10 : 13 am to : lavorato , john subject : liquids guys you definitely don ' t have room inder the tg headcount . who are the people and what do they do ?",0
